artist;id;name;nb_fans;nb_album
Thingstad (12990283);12990283;Thingstad;1;8
Xo Sad (13720087);13720087;Xo Sad;411;27
Cramoki (10772104);10772104;Cramoki;36;14
Mary Jensen (10156280);10156280;Mary Jensen;15;2
Norro (12328978);12328978;Norro;1;9
Chec (13663627);13663627;Chec;10;19
Sukie (1294039);1294039;Sukie;29;6
Royale Avenue (15000505);15000505;Royale Avenue;747;9
AdamDarling (54104042);54104042;AdamDarling;2;11
Jex (5585811);5585811;Jex;590;74
Tokyo Project (12635409);12635409;Tokyo Project;126;20
Joseph Feinstein (10537319);10537319;Joseph Feinstein;73;25
Clarx (5862365);5862365;Clarx;4602;31
Debris (1285366);1285366;Debris;1002;36
Ralph Larenzo (10882614);10882614;Ralph Larenzo;79;201
Marvin Vogel (12672253);12672253;Marvin Vogel;131;13
YADAYADA (153149742);153149742;YADAYADA;0;6
Sean Money (12517378);12517378;Sean Money;0;21
LissA (260858);260858;LissA;989;38
Kedzie, TwoWorldsApart (49402752);49402752;Kedzie, TwoWorldsApart;0;0
Micah Martin (9733414);9733414;Micah Martin;201;54
 (5165362);5165362;;0;0
AERYN (8648276);8648276;AERYN;8;8
Lissa (115488912);115488912;Lissa;276;4
Panuma (10790232);10790232;Panuma;474;45
PandaSwing (79868592);79868592;PandaSwing;1;2
Analu Dada (79868602);79868602;Analu Dada;44;11
Gerry Hayes (6440704);6440704;Gerry Hayes;3;2
Charly Antolini (80728);80728;Charly Antolini;549;31
Ingela (275405);275405;Ingela;19;14
LYD PØP (72206802);72206802;LYD PØP;1;4
dePresno (7918164);7918164;dePresno;529;25
Mugisho (7628466);7628466;Mugisho;130;14
Wiktoria (6096972);6096972;Wiktoria;513;22
MAJRO (15029031);15029031;MAJRO;19;12
NorthKid (13610303);13610303;NorthKid;20;12
Alexander Oscar (12042544);12042544;Alexander Oscar;777;22
Boss (10865);10865;Boss;1630;244
You in Mind (13563129);13563129;You in Mind;21;10
Albin Loán (351114);351114;Albin Loán;94;42
Pete Golden (11382270);11382270;Pete Golden;58;2
Dualities (49959402);49959402;Dualities;75;19
Wave Wave (11824047);11824047;Wave Wave;194;23
Chris Collins (2792361);2792361;Chris Collins;445;21
Daniel Ceder (13521763);13521763;Daniel Ceder;0;0
Henrik Heaven (142565192);142565192;Henrik Heaven;0;12
Laura White (118667362);118667362;Laura White;0;1
Nezen (81251762);81251762;Nezen;4;5
Luckyluke (4855089);4855089;Luckyluke;67;1
G Curtis (565612);565612;G Curtis;47;11
Hogland (4825054);4825054;Hogland;640;32
Nightcall (10772618);10772618;Nightcall;530;8
Stef Classens (1518554);1518554;Stef Classens;427;11
Alon (4843148);4843148;Alon;213;98
NSH (10659555);10659555;NSH;93;44
Eeva (5548512);5548512;Eeva;436;20
 (9734052);9734052;;0;0
 (77201);77201;;0;0
Nobody Cares (482266);482266;Nobody Cares;87;3
Matvey Emerson (997054);997054;Matvey Emerson;1449;44
Wahlstedt (1181015);1181015;Wahlstedt;1766;71
Alex Schulz (6394936);6394936;Alex Schulz;2635;13
Calica (13918897);13918897;Calica;82;11
Philip Strand (5471220);5471220;Philip Strand;377;31
Alex Alexander (6841321);6841321;Alex Alexander;174;34
NEIMY (13305087);13305087;NEIMY;326;26
Pawl (650501);650501;Pawl;310;43
TWOPILOTS (117420992);117420992;TWOPILOTS;51;11
Plant (7198);7198;Plant;228;41
Anisa (4017650);4017650;Anisa;407;28
MOTi x Liu x Raphaella (69472162);69472162;MOTi x Liu x Raphaella;91;1
MOTi x Laura White (75820692);75820692;MOTi x Laura White;4;0
Mark Vox (1024779);1024779;Mark Vox;13;80
GLN (4099100);4099100;GLN;24;48
MOTi & GLN & Mark Vox (66104092);66104092;MOTi & GLN & Mark Vox;1;1
Captain Jack (3668);3668;Captain Jack;11840;64
Faye Medeson (10016158);10016158;Faye Medeson;1;0
Groovenatics (1435950);1435950;Groovenatics;56;25
Sheezan (1547487);1547487;Sheezan;17;13
CRISPIE (98246142);98246142;CRISPIE;2282;6
Wilhelmina (8586994);8586994;Wilhelmina;10;15
Deza (5645480);5645480;Deza;25;72
Gustavo Dotch (144042672);144042672;Gustavo Dotch;0;1
NoMerci (63863372);63863372;NoMerci;11;12
L4TCH (74937262);74937262;L4TCH;2;7
Shai (2351);2351;Shai;7273;64
DJ Fire House (14611129);14611129;DJ Fire House;5;10
TRK (5513475);5513475;TRK;102;32
Jennifer Cooke (4857233);4857233;Jennifer Cooke;17;18
Lolo Rachelle (171398237);171398237;Lolo Rachelle;2;1
Jinx the Soundsmith (11059934);11059934;Jinx the Soundsmith;10;6
Junery (71364232);71364232;Junery;0;12
Kristen Hanby (13822475);13822475;Kristen Hanby;751;27
Nabiha (392737);392737;Nabiha;9043;23
Gerson Rafael (10604493);10604493;Gerson Rafael;83;7
Toxic Joy (55183082);55183082;Toxic Joy;11;22
MOTi & Laura White (67686602);67686602;MOTi & Laura White;8;0
Fiora (2297181);2297181;Fiora;11794;49
Mary N'Diaye (1670369);1670369;Mary N'Diaye;56;10
LUNAX (567203);567203;LUNAX;5755;34
BODYWORX (71729942);71729942;BODYWORX;403;22
MOTi x A7S (75820702);75820702;MOTi x A7S;5;0
Amit Shauli (125642542);125642542;Amit Shauli;2;1
Sapir Amar (13082623);13082623;Sapir Amar;146;11
Roy Edri (1587114);1587114;Roy Edri;5;3
Nolan van Lith (10636949);10636949;Nolan van Lith;133;7
Eran Hersh (2413141);2413141;Eran Hersh;172;111
Tedross (7758178);7758178;Tedross;3;1
Gilad Vital (9504750);9504750;Gilad Vital;2;1
Anabelle (5970650);5970650;Anabelle;53;4
Eyal Dan (63444002);63444002;Eyal Dan;2;2
Meital De Razon (1591476);1591476;Meital De Razon;1495;42
Maya Simantov (4605207);4605207;Maya Simantov;2631;10
Jo Cohen (9049124);9049124;Jo Cohen;159;17
JETFIRE & Jo Cohen (50118032);50118032;JETFIRE & Jo Cohen;1;2
ELSO (9137958);9137958;ELSO;549;17
Authentix (7641360);7641360;Authentix;127;11
Boombastix (12848637);12848637;Boombastix;73;6
Happy Enemies (5624247);5624247;Happy Enemies;404;2
Wasback (10575669);10575669;Wasback;580;26
Rivero (1527793);1527793;Rivero;1737;71
Forever Tel Aviv (110994602);110994602;Forever Tel Aviv;46;24
nunu (4452708);4452708;nunu;93;104
Sagi Kariv (5287223);5287223;Sagi Kariv;1962;56
Rage (13622399);13622399;Rage;19;24
Next to Neon (14258547);14258547;Next to Neon;12;13
Eirik Næss (10038576);10038576;Eirik Næss;1;10
Amartey (9401068);9401068;Amartey;183;19
Will Reckless (596794);596794;Will Reckless;161;3
Lyonheart (9280356);9280356;Lyonheart;153;12
Sherry St Germain (4421630);4421630;Sherry St Germain;10;2
Jackie Jaxx (10204412);10204412;Jackie Jaxx;2;2
Armin van Buuren & Dave Winnel (10784206);10784206;Armin van Buuren & Dave Winnel;11;0
BodaciousThang (13025301);13025301;BodaciousThang;1;9
NEW_ID (6223082);6223082;NEW_ID;4155;19
Jack wins (9727758);9727758;Jack wins;961;38
Eskayi (12583016);12583016;Eskayi;0;0
Bubamara Brass Band   (1117238);1117238;Bubamara Brass Band  ;179;11
Alst3n (124651072);124651072;Alst3n;2;3
Javeon (5137719);5137719;Javeon;450;19
Shannon (56740);56740;Shannon;4545;105
Voli K (64740332);64740332;Voli K;2;8
Saxity (4807244);4807244;Saxity;1810;61
Peg Parnevik (10012956);10012956;Peg Parnevik;441;20
Boye & Sigvardt (11627361);11627361;Boye & Sigvardt;184;23
CCA Jonas (71117672);71117672;CCA Jonas;14;7
Dunisco (8244252);8244252;Dunisco;956;6
Isac Elliot (4452991);4452991;Isac Elliot;18555;32
Kidd Thorn (139458322);139458322;Kidd Thorn;0;3
No Others (89660492);89660492;No Others;17;14
Call Me Loop (14398009);14398009;Call Me Loop;2637;37
Askling (13561309);13561309;Askling;32;24
Doug Panton (4770707);4770707;Doug Panton;253;3
Cire (4045579);4045579;Cire;1152;95
Raylee (5571957);5571957;Raylee;180;17
Philip Rustad (52205492);52205492;Philip Rustad;1;3
Dovie (87096482);87096482;Dovie;1;17
Clara Tetu (14531931);14531931;Clara Tetu;5;4
Reigan (7162306);7162306;Reigan;66;17
Bombs Away (1191426);1191426;Bombs Away;43338;91
Nina Carr (7870414);7870414;Nina Carr;116;28
NEVALEFT (103829682);103829682;NEVALEFT;10;7
Mathew V (8442192);8442192;Mathew V;95;51
Niko (86416602);86416602;Niko;290;206
Future Friends (11805853);11805853;Future Friends;65;36
Sohbek (143439202);143439202;Sohbek;1;8
Tim Hughes (186147);186147;Tim Hughes;5587;17
Louka (301114);301114;Louka;636;23
Michael Lee Jackson (1304765);1304765;Michael Lee Jackson;975;2
Steve Morris (1246984);1246984;Steve Morris;6;16
Ian Gillan (14681);14681;Ian Gillan;14023;19
Tony Iommi (1316174);1316174;Tony Iommi;76149;5
Kaan Pars (12203362);12203362;Kaan Pars;1750;25
Jaime Deraz (49503652);49503652;Jaime Deraz;110;36
Tsebster (14785691);14785691;Tsebster;29;17
NIXO (107308982);107308982;NIXO;2;7
Petter Hedström (7077451);7077451;Petter Hedström;0;2
Thea Leora (4968835);4968835;Thea Leora;15;2
Sivert Tinius (145290862);145290862;Sivert Tinius;1;3
Voli (5294092);5294092;Voli;37;8
Andy Milonakis (4982785);4982785;Andy Milonakis;89;6
Dirt Nasty (410851);410851;Dirt Nasty;3593;12
Kurt Nilsen (5633);5633;Kurt Nilsen;4792;14
Anna Bergendahl (157869);157869;Anna Bergendahl;962;29
Emma Steinbakken (53984132);53984132;Emma Steinbakken;889;18
Kamelen (8834312);8834312;Kamelen;180;39
Nathan Storm (81227642);81227642;Nathan Storm;0;1
Crooked Bangs (3232931);3232931;Crooked Bangs;32;4
Papito MIERDA (116811312);116811312;Papito MIERDA;3;6
Bekuh Boom (8082869);8082869;Bekuh Boom;120;7
Clmd (1684532);1684532;Clmd;12174;48
Sofiloud (98103532);98103532;Sofiloud;5;11
RAVVEL (7033113);7033113;RAVVEL;151;2
Minus Manus (71401412);71401412;Minus Manus;31;13
 (260515);260515;;0;0
 (347215);347215;;0;0
 (7812284);7812284;;0;0
Magic Wand (9855728);9855728;Magic Wand;254;6
2 Faced Funks (1723291);1723291;2 Faced Funks;4529;15
Wankelmut (4053332);4053332;Wankelmut;37509;56
MATTN & Futuristic Polar Bears (10051820);10051820;MATTN & Futuristic Polar Bears;54;0
SHOEBA (12796589);12796589;SHOEBA;3526;5
Le Donatella (6691291);6691291;Le Donatella;350;9
Danko (467731);467731;Danko;640;33
Mad City (9716514);9716514;Mad City;30;3
Mazza (888724);888724;Mazza;628;118
Londonbeat (6133);6133;Londonbeat;4998;17
Fredrik Lestrange (12374352);12374352;Fredrik Lestrange;21;3
The Weather Girls (984);984;The Weather Girls;13944;7
Tony Ronald (197168);197168;Tony Ronald;207;15
Freischwimmer (1657528);1657528;Freischwimmer;2115;25
Mister Ruiz (101996762);101996762;Mister Ruiz;215;22
Emmie Lee (11862417);11862417;Emmie Lee;80;2
Haddaway (124);124;Haddaway;66053;2
Klaas Meets Haddaway (288073);288073;Klaas Meets Haddaway;179;0
Meela (8528446);8528446;Meela;18;6
Tough Art (6342010);6342010;Tough Art;3563;56
Superjava (11535921);11535921;Superjava;626;14
Frank La Costa (102746802);102746802;Frank La Costa;7;2
Pimpo Gama (6277942);6277942;Pimpo Gama;3041;23
Patrick Baker (4366518);4366518;Patrick Baker;510;51
Jetlag (11437);11437;Jetlag;3562;31
Felten (1641780);1641780;Felten;1056;24
Constantinne (5373700);5373700;Constantinne;3346;36
Fernanda Abreu (454426);454426;Fernanda Abreu;19102;32
Breno Rocha (3432161);3432161;Breno Rocha;386;20
ZOLLY (14808663);14808663;ZOLLY;1;5
Meca (92062112);92062112;Meca;2960;18
Reezer (82239742);82239742;Reezer;1486;13
Ana Vilela (11667655);11667655;Ana Vilela;196299;21
 (1183899);1183899;;0;0
 (427503);427503;;0;0
 (5075575);5075575;;0;0
Gabe (460562);460562;Gabe;38448;45
Santti (12162224);12162224;Santti;14172;52
Yoelle (120579232);120579232;Yoelle;27;10
meca (493677);493677;meca;1845;19
Manimal (15289881);15289881;Manimal;5277;16
Lazy Bear (9107578);9107578;Lazy Bear;7501;30
Adam K (200927);200927;Adam K;36977;71
LOWES (12436350);12436350;LOWES;595;21
Faulhaber (5114329);5114329;Faulhaber;2691;13
Future Class (7800458);7800458;Future Class;10396;35
High Jinx (4076831);4076831;High Jinx;26;34
Oxia (176177);176177;Oxia;25177;25
Elise LeGrow (1037249);1037249;Elise LeGrow;1945;5
Three Drives On A Vinyl (288143);288143;Three Drives On A Vinyl;890;23
Three Drives (15172);15172;Three Drives;732;38
Anthony Attalla (384824);384824;Anthony Attalla;3163;64
Samuel Dan & Fancy Inc (13303863);13303863;Samuel Dan & Fancy Inc;1;0
Elekfantz (5307729);5307729;Elekfantz;16354;27
Steve Sanx (4164891);4164891;Steve Sanx;12;8
Blr (4998349);4998349;Blr;12304;73
Wieller (101586432);101586432;Wieller;1;0
Fancy Inc & Samuel Dan (12943193);12943193;Fancy Inc & Samuel Dan;0;0
Samuel Dan (1186775);1186775;Samuel Dan;382;57
Evie Waters (134179282);134179282;Evie Waters;0;3
Ashibah (4366195);4366195;Ashibah;5510;35
Maxximal (325718);325718;Maxximal;1882;16
Dashdot (1689024);1689024;Dashdot;9777;41
Magnus (7034);7034;Magnus;2138;163
Msiz'kay (10768958);10768958;Msiz'kay;69;25
Drunky Daniels (5206092);5206092;Drunky Daniels;951;44
Dymno (9662272);9662272;Dymno;58;6
Tristan Henry (345454);345454;Tristan Henry;22;9
FFLORA (109355322);109355322;FFLORA;164;11
Jack Back (50219992);50219992;Jack Back;207;4
 (4094365);4094365;;0;0
 (6085);6085;;0;0
 (9491348);9491348;;0;0
Russell Small (4432468);4432468;Russell Small;22;16
Angelica Ross (116175652);116175652;Angelica Ross;3;2
Tiefschwarz (3760);3760;Tiefschwarz;5661;46
Funk Cartel (51062312);51062312;Funk Cartel;22;24
Quentin Harris (11539);11539;Quentin Harris;1312;25
Emanuele Esposito (249481);249481;Emanuele Esposito;456;47
Gianni Romano (269095);269095;Gianni Romano;702;32
Jocelyn Enriquez (272644);272644;Jocelyn Enriquez;1098;15
Amber (14416);14416;Amber;3300;15
Garibay (4890895);4890895;Garibay;891;17
Kensington (469054);469054;Kensington;107400;19
SKOLES (15336135);15336135;SKOLES;8;2
Mila Josef (88288722);88288722;Mila Josef;34;2
Marlo (112944362);112944362;Marlo;209;18
Tempo Giusto (206661);206661;Tempo Giusto;1518;111
Chicane (1617);1617;Chicane;32327;1
Susana (122056);122056;Susana;9655;79
Florentin (6816803);6816803;Florentin;6;4
Above & Beyond (15002);15002;Above & Beyond;284687;222
Sharon Den Adel (1662021);1662021;Sharon Den Adel;16517;8
Jan Vayne (435592);435592;Jan Vayne;634;3
Sarah Reeves (240662);240662;Sarah Reeves;4254;31
Gareth Emery (97123);97123;Gareth Emery;157803;169
The Stickmen Project (146020642);146020642;The Stickmen Project;1038;7
24H (8880534);8880534;24H;9;1
Luke Bond (4315858);4315858;Luke Bond;3418;41
My Marianne (94142182);94142182;My Marianne;265;4
Bart Skils (468677);468677;Bart Skils;7118;20
Gabriel Ananda (10166);10166;Gabriel Ananda;7768;61
La CouCou (12922495);12922495;La CouCou;0;0
Axan (8442732);8442732;Axan;18;3
Andra6 (77699862);77699862;Andra6;0;0
Julian Jeweil (55047);55047;Julian Jeweil;15705;27
 (211081);211081;;0;0
 (10941);10941;;0;0
Speedy J (11917);11917;Speedy J;9588;14
Oliver Koletzki (10170);10170;Oliver Koletzki;70771;68
Jones & Stephenson (259492);259492;Jones & Stephenson;1118;12
Deva Premal (462875);462875;Deva Premal;24389;46
Theodor Nabuurs (148782832);148782832;Theodor Nabuurs;7;1
T78 (10242138);10242138;T78;5498;72
Secret Cinema (451521);451521;Secret Cinema;7254;22
Miro (6118734);6118734;Miro;464;6
DYEN (49333652);49333652;DYEN;1590;31
Edward Artemiev (5295761);5295761;Edward Artemiev;93;1
Angerfist (15746);15746;Angerfist;175986;45
Christopher Coe (8146522);8146522;Christopher Coe;1378;8
Fallout (8502);8502;Fallout;247;32
Aurei (181416);181416;Aurei;1;0
LZ Hall (9479256);9479256;LZ Hall;0;0
Sandy Rivera (10101);10101;Sandy Rivera;1513;62
Cevin Fisher (114763);114763;Cevin Fisher;1568;64
Concha Buika "we Play House" (7333626);7333626;Concha Buika "we Play House";13;0
Paradise Ibiza (54205);54205;Paradise Ibiza;9;1
De La Swing (4858427);4858427;De La Swing;4442;27
Sheilah Cuffy (4814530);4814530;Sheilah Cuffy;1;0
Mr. Vasovski (1376602);1376602;Mr. Vasovski;354;16
David Penn & Hosse (13343205);13343205;David Penn & Hosse;2;0
Rober Gaez (616164);616164;Rober Gaez;577;37
Mike Dunn (179482);179482;Mike Dunn;659;78
N-You-Up (49188852);49188852;N-You-Up;24;9
Africa G (10814126);10814126;Africa G;2;0
Hosse (5291440);5291440;Hosse;22;16
Jabato (5319116);5319116;Jabato;6;12
Sheylah Cuffy (6441594);6441594;Sheylah Cuffy;1;0
The Goodfellas (165892);165892;The Goodfellas;322;18
Leon Stanford (6255686);6255686;Leon Stanford;4;8
 (183444);183444;;0;0
Ramona Renea (75795382);75795382;Ramona Renea;3;0
Soulground (1593700);1593700;Soulground;29;3
KPD (2535841);2535841;KPD;586;142
DJ Dove (100544);100544;DJ Dove;134;109
Wistful (10655739);10655739;Wistful;43;15
Tamara (62822822);62822822;Tamara;16;90
Tropix (5416273);5416273;Tropix;51;26
AJ Salvatore (12657701);12657701;AJ Salvatore;50;35
Aweeden (7554236);7554236;Aweeden;19;2
Benedikt Warnke (12785423);12785423;Benedikt Warnke;1;3
Franz G (7229650);7229650;Franz G;6;2
Mr Brackets (5696029);5696029;Mr Brackets;37;4
Dim Wilder (11809429);11809429;Dim Wilder;8;20
Juze (11403860);11403860;Juze;131;17
Cassandra Kubinski (396884);396884;Cassandra Kubinski;1045;32
Alvy (9112488);9112488;Alvy;188;7
Netousha (11278178);11278178;Netousha;0;0
1WayTKT (5840855);5840855;1WayTKT;32;39
Beatrice Thomas (802927);802927;Beatrice Thomas;12;2
Alodot (5813234);5813234;Alodot;8;2
Jeanne Naylor (7886152);7886152;Jeanne Naylor;35;0
Zak Ria (13655683);13655683;Zak Ria;0;7
Bim (406713);406713;Bim;494;55
Joanna Teters (7850118);7850118;Joanna Teters;75;8
Alive Act (7192434);7192434;Alive Act;87;3
Raffa FL (1203688);1203688;Raffa FL;1430;59
Jodi Ferguson (14114341);14114341;Jodi Ferguson;0;2
Truth x Lies (11950155);11950155;Truth x Lies;95;24
Stavro T (9213628);9213628;Stavro T;4;4
arodes (137710462);137710462;arodes;10;10
Bibi Den's Tshibayi (5462953);5462953;Bibi Den's Tshibayi;21;6
Emvafaya (82633292);82633292;Emvafaya;2;5
Cossy (4036548);4036548;Cossy;47;24
Carlita (5435357);5435357;Carlita;177;13
Lenny Auguste (95185732);95185732;Lenny Auguste;4;1
Nitefreak (49602642);49602642;Nitefreak;46;17
SHOCKONE (981598);981598;SHOCKONE;4979;32
Kameron Alexander (12000530);12000530;Kameron Alexander;6;0
Hayley Trinca (68644342);68644342;Hayley Trinca;0;0
Pooks (6368092);6368092;Pooks;1;16
Small Lake City (11629217);11629217;Small Lake City;5;8
More Than Friends, OMNOM (14644115);14644115;More Than Friends, OMNOM;8;0
More Than Friends (13125263);13125263;More Than Friends;86;19
Techno Tupac (123929102);123929102;Techno Tupac;5;4
VnssA (10867796);10867796;VnssA;82;32
OMNOM, VNSSA (88043242);88043242;OMNOM, VNSSA;3;1
K-Line (155882);155882;K-Line;25;5
Zendlo (12335530);12335530;Zendlo;8;19
OMNOM & Zendlo (52137232);52137232;OMNOM & Zendlo;2;1
Pete Josef (826558);826558;Pete Josef;397;13
Maschinerie (14810913);14810913;Maschinerie;24;9
Night Talk (4844549);4844549;Night Talk;258;19
ARTBAT, Definition (10603849);10603849;ARTBAT, Definition;50;1
Liu Bei (5865532);5865532;Liu Bei;443;10
Natasha Waters (5129136);5129136;Natasha Waters;3;3
Manuel Moreno (16955);16955;Manuel Moreno;314;21
Natascha Polke (9546054);9546054;Natascha Polke;91;11
Definition, Natascha Polké (110749702);110749702;Definition, Natascha Polké;10;4
Calper (6429902);6429902;Calper;39;31
Easton Davis (5595607);5595607;Easton Davis;0;0
Lopez (56279);56279;Lopez;1240;70
A-Lee (1231448);1231448;A-Lee;58;16
AW (4145581);4145581;AW;43;53
Quiet Disorder (8178214);8178214;Quiet Disorder;165;12
Drm Prty (12367050);12367050;Drm Prty;5;6
MAYE (125207302);125207302;MAYE;2;5
 (2962621);2962621;;0;0
Baby Sol (1040525);1040525;Baby Sol;20;5
Aya Anne (98475282);98475282;Aya Anne;0;0
Petrona Martinez (805917);805917;Petrona Martinez;27632;11
Ridney (345048);345048;Ridney;961;80
Aleksander Walmann (4506773);4506773;Aleksander Walmann;70;14
Peder Elias (14640915);14640915;Peder Elias;50;24
The Endorphins (12945231);12945231;The Endorphins;48;25
Clare Sophia (10772276);10772276;Clare Sophia;26;0
Léonne (13175175);13175175;Léonne;6;46
Shyam P (9811566);9811566;Shyam P;112;39
Husky (12399124);12399124;Husky;41;91
Yasmin Jane (12962907);12962907;Yasmin Jane;23;17
SverreV (12723653);12723653;SverreV;11;15
Magnus Foss (12217822);12217822;Magnus Foss;5;16
Milos (600556);600556;Milos;254;31
Gary Df (1605008);1605008;Gary Df;232;1
Stefano Noferini & Charles Ramirez (8259108);8259108;Stefano Noferini & Charles Ramirez;4;0
J. Nandez (3837471);3837471;J. Nandez;5;6
Stan Garac (1605007);1605007;Stan Garac;201;34
DJ Patt (1605010);1605010;DJ Patt;85;4
Charles Ramirez and J.Nandez (7080137);7080137;Charles Ramirez and J.Nandez;1;32
J.Nandez (4740258);4740258;J.Nandez;11;51
Ant Brooks (987900);987900;Ant Brooks;2154;60
Paul Thomas (274930);274930;Paul Thomas;1381;128
Mystik Vybe (7269450);7269450;Mystik Vybe;42;23
Nik Allen (1689569);1689569;Nik Allen;4;7
Wolf Story (9957084);9957084;Wolf Story;55;44
Zenbi (1203079);1203079;Zenbi;2799;37
Luca M , JUST2 , CMM (10453377);10453377;Luca M , JUST2 , CMM;2;0
Saeed Younan (61944);61944;Saeed Younan;3684;72
 (8916794);8916794;;0;0
 (8916792);8916792;;0;0
 (534504);534504;;0;0
 (383399);383399;;0;0
Thule (1673226);1673226;Thule;35;19
Luca M & JUST2 (1693579);1693579;Luca M & JUST2;4;15
Sean Jay Dee (615911);615911;Sean Jay Dee;485;38
Vzorov (4349990);4349990;Vzorov;99;1
Olderic (261770);261770;Olderic;654;8
CMM (3778001);3778001;CMM;200;26
Stefano Noferini, CMM, Luca M & JUST2 (9894906);9894906;Stefano Noferini, CMM, Luca M & JUST2;1;0
Stefano Noferini (311808);311808;Stefano Noferini;41011;110
